additional_duty,agoa_indicator,apta_indicator,atpa_ad_val_rate,atpa_indicator,atpa_specific_rate,atpdea_indicator,australia_ad_val_rate,australia_indicator,australia_other_rate,australia_rate_type_code,australia_specific_rate,bahrain_ad_val_rate,bahrain_indicator,bahrain_other_rate,bahrain_rate_type_code,bahrain_specific_rate,begin_effect_date,brief_description,cbi_ad_val_rate,cbi_indicator,cbi_specific_rate,cbtpa_ad_val_rate,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_specific_rate,chile_ad_val_rate,chile_indicator,chile_other_rate,chile_rate_type_code,chile_specific_rate,civil_air_indicator,col1_special_mod,col1_special_text,col2_ad_val_rate,col2_other_rate,col2_rate_type_code,col2_specific_rate,col2_text_rate,colombia_ad_val_rate,colombia_indicator,colombia_other_rate,colombia_rate_type_code,colombia_specific_rate,dr_cafta_ad_val_rate,dr_cafta_indicator,dr_cafta_other_rate,dr_cafta_plus_ad_val_rate,dr_cafta_plus_indicator,dr_cafta_plus_other_rate,dr_cafta_plus_rate_type_code,dr_cafta_plus_specific_rate,dr_cafta_rate_type_code,dr_cafta_specific_rate,dyes_indicator,end_effective_date,footnote_comment,gsp_ctry_excluded,gsp_indicator,has_additional_duty,hs2,hs4,hs6,hts8,israel_fta_indicator,japan_ad_val_rate,japan_indicator,japan_other_rate,japan_rate_type_code,japan_specific_rate,jordan_ad_val_rate,jordan_indicator,jordan_other_rate,jordan_rate_type_code,jordan_specific_rate,korea_ad_val_rate,korea_indicator,korea_other_rate,korea_rate_type_code,korea_specific_rate,mexico_ad_val_rate,mexico_rate_type_code,mexico_specific_rate,mfn_ad_val_rate,mfn_ave,mfn_other_rate,mfn_rate_type_code,mfn_specific_rate,mfn_text_rate,morocco_ad_val_rate,morocco_indicator,morocco_other_rate,morocco_rate_type_code,morocco_specific_rate,nafta_canada_ind,nafta_mexico_ind,nepal_indicator,oman_ad_val_rate,oman_indicator,oman_other_rate,oman_rate_type_code,oman_specific_rate,panama_ad_val_rate,panama_indicator,panama_other_rate,panama_rate_type_code,panama_specific_rate,peru_ad_val_rate,peru_indicator,peru_other_rate,peru_rate_type_code,peru_specific_rate,pharmaceutical_ind,quantity_1_code,quantity_2_code,singapore_ad_val_rate,singapore_indicator,singapore_other_rate,singapore_rate_type_code,singapore_specific_rate,usmca_ad_val_rate,usmca_indicator,usmca_other_rate,usmca_rate_type_code,usmca_specific_rate,wto_binding_code,year,sector
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clocks nesoi, electrically operated, with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",0.35,0.0,7,0.0,35%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910511,91051140,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.9% on the movement and case + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2016-01-01,"Alarm clocks nesoi, electrically operated, other than with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,SG) 15 cents each + 3.4% on the case + 2.6% on the battery (KR)",9999.99,9999.99,,9999.99,75 cents each + 45% on the case + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9105,910511,91051180,IL,,,,,,0.0,JO,0.0,0.0,0.0,9999.99,KR,9999.99,T,9999.99,0.0,0,0.0,9999.99,,9999.99,,9999.99,30 cents each + 6.9% on the case + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2016-01-01,"Alarm clocks nesoi, not electrically operated, movement measuring not over 50 mm, not designed to operate over 47 hrs without rewinding",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,SG) 15 cents each + 3.4% on the case (KR)",9999.99,9999.99,,9999.99,75 cents each + 45% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A,0,91,9105,910519,91051910,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.03,KR,0.0,4,0.15,0.0,0,0.0,9999.99,,9999.99,,9999.99,30 cents each + 6.9% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clocks nesoi, not electrically operated, movement measuring n/o 50 mm, designed to operate over 47 hrs w/o rewinding, with 0-1 jewel",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E, IL,JO,KR, MA,MX,OM,P, PA,PE,SG)",9999.99,9999.99,,9999.99,$1.75 each + 45% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910519,91051920,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,60 cents each + 6.9% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clocks nesoi, not electrically operated, movement measuring n/o 50 mm, designed to operate over 47 hrs w/o rewinding, over 1 jewel",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E, IL,JO,KR, MA,MX,OM,P, PA,PE,SG)",9999.99,9999.99,,9999.99,$2.25 each + 15 cents/jewel over 7 + 60% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910519,91051930,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,43 cents each + 2.8 cents/jewel over 7 + 3.7% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Wall clocks nesoi, electrically operated, with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",0.35,0.0,7,0.0,35%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910521,91052140,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.9% on the movement and case+ 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Wall clocks nesoi, electrically operated, other than with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,75 cents each + 45% on the case + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910521,91052180,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,30 cents each + 6.9% on the case + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Wall clocks nesoi, not electrically operated, mvmt measuring n/o 50 mm, not designed or constr. to operate over 47 hrs without rewinding",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,75 cents each + 45% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910529,91052910,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,20 cents each + 4.6% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Wall clocks nesoi, not electrically operated, mvmt measuring n/o 50 mm, 0-1 jewel, constructed/designed to operate over 47 hrs w/o rewinding",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,$1.75 each + 45% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910529,91052920,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,40 cents each + 4.6% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Wall clocks nesoi, not electrically operated, mvmt measuring n/o 50 mm, ov 1 jewel, constructed/designed to operate ov 47 hrs w/o rewinding",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,$2.25 each + 15 cents/jewel over 7 + 60% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910529,91052930,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,57 cents each + 3.7 cents/jewel over 7 + 4.9% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Clocks nesoi, electrically operated, with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",0.35,0.0,7,0.0,35%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910591,91059140,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.9% on the movement and case+ 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Clocks nesoi, electrically operated, other than with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E, IL,JO,KR,MA, MX,OM,P, PA,PE,SG)",9999.99,9999.99,,9999.99,75 cents each + 45% on the case + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A+,0,91,9105,910591,91059180,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,30 cents each + 6.9% on the case + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Apparatus for meas., recording or indicating time intervals, w/watch or clock mvmt., battery powered, w/opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A,AU,BH,CA, CL,CO,D,E,IL,JO, KR,MA,MX,OM, P,PA,PE,SG)",9999.99,9999.99,,9999.99,$4.50 each + 65%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A,0,91,9106,910690,91069055,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.9% on the apparatus + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2016-01-01,"Watch movements, complete and assembled, electrically operated, with mechanical display or device to incorporate such display, 0-1 jewel",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,R,SG) 18 cents each + 2.6% on the battery (KR)",9999.99,9999.99,,9999.99,$1.50 each + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,,0,91,9108,910811,91081140,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.02,KR,0.0,4,0.18,0.0,0,0.0,9999.99,,9999.99,,9999.99,36 cents each + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Watch movements, complete and assembled, electrically operated, with mechanical display or device to incorporate such display, over 1 jewel",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,SG)",9999.99,9999.99,,9999.99,$2.50 each + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,,0,91,9108,910811,91081180,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,72 cents each + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Watch movements, complete and assembled, electrically operated, with opto-electronic display only",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,SG)",0.35,0.0,7,0.0,35%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9108,910812,91081200,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.1% on the movement + 4.2% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Watch movements, complete and assembled, electrically operated, w/both optoelectronic & mechanical displays, having 0-1 jewels",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,SG)",9999.99,9999.99,,9999.99,$1.50 each + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9108,910819,91081940,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,28 cents each + 4.2% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Watch movements, complete and assembled, electrically operated, w/both optoelectronic & mechanical displays, having over 1 jewel",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,SG)",9999.99,9999.99,,9999.99,$2.50 each + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9108,910819,91081980,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,53 cents each + 3.9% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clock movements, complete and assembled, electrically operated, with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",0.35,0.0,7,0.0,35%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091010,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.9% on the movement + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clock movements, complete and assembled, electrically operated, with display nesoi, measuring not over 50 mm in width or diameter",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,75 cents each + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091020,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,30 cents each + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clock movements, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued not over $5 each",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO, KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,$1.50 each + 65% on the movement + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091030,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,7.5 cents each + 3.2% on the movement + 2.6% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Alarm clock movements, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued over $5 each",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",9999.99,9999.99,,9999.99,$4.50 each + 65% on the movement + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091040,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,22 cents each + 3.2% on the movement + 2.6% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,B,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Clock movements nesoi, complete and assembled, electrically operated, with opto-electronic display only",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,C,,"Free (A+,AU,B, BH, C,CA,CL,CO,D,E, IL,JO,KR,MA, MX,OM,P, PA,PE,SG)",0.35,0.0,7,0.0,35%,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091050,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,3.9% on the movement + 5.3% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,B,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2012-10-31,"Clock movements nesoi, complete and assembled, electrically operated, with display nesoi, measuring not over 50 mm in width or diameter",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,C,,"Free (A+,AU,B,BH, C,CA,CL,CO,D,E, IL,JO,KR,MA, MX,OM,P, PA,PE,SG)",9999.99,9999.99,,9999.99,75 cents each + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091060,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0,0.0,0.0,0,0.0,9999.99,,9999.99,,9999.99,20 cents each + 3.5% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
,D,B,,,,,0.0,AU,0.0,0,0.0,0.0,BH,0.0,0,0.0,2016-01-01,"Clock movements nesoi, complete and assembled, electrically operated, with display nesoi, measuring over 50 mm, valued not over $5 each",0.0,E,0.0,,,,,0.0,CL,0.0,0.0,0.0,,,"Free (A+,AU,B,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,SG) 6 cents each + 2.5% on the movement  + 2.1% on the battery (KR)",9999.99,9999.99,,9999.99,$1.50 each + 65% on the movement + 35% on the battery,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2016-12-31,,,A+,0,91,9109,910910,91091070,IL,,,,,,0.0,JO,0.0,0.0,0.0,9999.99,KR,9999.99,T,9999.99,0.0,0,0.0,9999.99,,9999.99,,9999.99,12 cents each + 5.1% on the movement + 4.2% on the battery,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,,,,,,B,2016,other
